Text,Label
"OH masers at 1720 MHz have proven to be excellent indicators of interactions between supernova remnants and molecular clouds. Recent calculations suggest that the 6049 MHz OH maser line is excited for higher column densities than for the 1720 MHz line. It is therefore a potentially valuable indicator of remnant-cloud interaction. We present preliminary results of a survey using the Parkes Methanol Multibeam receiver for 6049 MHz and 60356030 MHz OH masers towards 36 supernova remnants and 4 fields in the Large and Small Magellanic Clouds. While no 6049 MHz masers have been found, three new sites of 6035 and 6030 MHz OH maser emission have been discovered in star-forming regions.",0
"Ponderable objects moving in free space according to Newton's First Law constitute both rulers and clocks when one such object is viewed from the rest frame of another. Together with the Reciprocity Principle this is used to demonstrate, in both Galilean and special relativity, the invariance of the measured length of a ruler in motion. The different times: proper', improper' and apparent' appearing in different formulations of the relativistic time dilatation relation are discussed and exemplified by experimental applications. A non-intuitive length expansion' effect predicted by the Reciprocity Principle as a necessary consequence of time dilatation is pointed out",0
"We use a 1.0-um-wide patterned Cu wire with an integrated nanomagnetic tip to measure the statistical nuclear polarization of 19F in CaF2 by magnetic resonance force microscopy MRFM. With less than 350 uW of dissipated power, we achieve rf magnetic fields over 4 mT at 115 MHz for a sample positioned within 100 nm of the ""microwire"" rf source. A 200-nm diameter FeCo tip integrated onto the wire produces field gradients greater than 105 Tm at the same position. The large rf fields from the broadband microwire enable long rotating-frame spin lifetimes of up to 15 s at 4 K.",0
The results of a beam test performed at the KEK PS in June 2005 are presented. Drift properties of an argon-isobutane mixture have been accurately measured and compared with predictions at magnetic fields between 0 and 1 Tesla. The r.m.s. point resolution of a padrow is compared with simulation and with an analytical calculation. The fundamental limitations due to detector geometry and gas properties are reviewed and the measured performances of the detector are found to be close to this limit. A numerical application to the case of a Linear Collider TPC is presented.,0
"We summarize a theoretical framework based on global time-reparametrization invariance that explains the origin of dynamic fluctuations in glassy systems. We introduce the main ideas without getting into much technical details. We describe a number of consequences arising from this scenario that can be tested numerically and experimentally distinguishing those that can also be explained by other mechanisms from the ones that we believe, are special to our proposal. We support our claims by presenting some numerical checks performed on the 3d Edwards-Anderson spin-glass. Finally, we discuss up to which extent these ideas apply to super-cooled liquids that have been studied in much more detail up to present.",0
"We consider the Bose-Hubbard model in a two dimensional rotating optical lattice and investigate the consequences of the effective magnetic field created by rotation. Using a Gutzwiller type variational wavefunction, we find an analytical expression for the Mott insulatorMI-SuperfluidSF transition boundary in terms of the maximum eigenvalue of the Hofstadter butterfly. The dependence of phase boundary on the effective magnetic field is complex, reflecting the self-similar properties of the single particle energy spectrum. Finally, we argue that fractional quantum Hall phases exist close to the MI-SF transition boundaries, including MI states with particle densities greater than one.",0
"Let K be a totally real number field with Galois closure L. We prove that if f in mathbb Qx_1,...,x_n is a sum of m squares in Kx_1,...,x_n, then f is a sum of 4m cdot 2L: mathbb Q1 L: mathbb Q 1 choose 2 squares in mathbb Qx_1,...,x_n. Moreover, our argument is constructive and generalizes to the case of commutative K-algebras. This result gives a partial resolution to a question of Sturmfels on the algebraic degree of certain semidefinite programing problems.",0
"We propose a theoretical scheme for secure quantum key distribution network following the ideas in quantum dense coding. In this scheme, the server of the network provides the service for preparing and measuring the Bell states, and the users encodes the states with local unitary operations. For preventing the server from eavesdropping, we design a decoy when the particle is transmitted between the users. It has high capacity as one particle carries two bits of information and its efficiency for qubits approaches 100. Moreover, it is not necessary for the users to store the quantum states, which makes this scheme more convenient for application than others.",0
"We present two theoretical schemes for spin filters in one-dimensional semiconductor quantum wires with spatially modulated Rashba spin-orbit coupling SOC as well as weak magnetic potential. For case I, the SOC is periodic and the weak magnetic potential is applied uniformly along the wire. Full spin polarizations with opposite signs are obtained within two separated energy intervals. For case II, the weak magnetic potential is periodic while the SOC is uniform. An ideal negativepositive switching effect for spin polarization is realized by tuning the strength of SOC. The roles of SOC, magnetic potential, and their coupling on the spin filtering are analyzed.",0
"A pronounced step-like kink behavior in the temperature dependence of resistivity rho T is observed in the optimally-doped Sm_1.85Ce_0.15CuO_4 thin films around T_sf87K and attributed to manifestation of strong spin fluctuations induced by Sm3 moments with the energy hbar omega_sfk_BT_sfsimeq 7meV. In addition to fluctuation induced contribution rho_sfT due to thermal broadening effects of the width omega_sf, the experimental data are found to be well fitted accounting for residual zero-temperature rho_res, electron-phonon rho _e-phTAT and electron-electron rho_e-eTBT2 contributions. The best fits produced omega_p2.1meV, tau_0-19.5times 10-14s-1, lambda 1.2, and E_F0.2eV for estimates of the plasmon frequency, the impurity scattering rate, electron-phonon coupling constant, and the Fermi energy, respectively.",0
"In a previous paper, we showed how certain orientations of the edges of a graph G embedded in a closed oriented surface S can be understood as discrete spin structures on S. We then used this correspondence to give a geometric proof of the Pfaffian formula for the partition function of the dimer model on G. In the present article, we generalize these results to the case of compact oriented surfaces with boundary. We also show how the operations of cutting and gluing act on discrete spin structures and how they change the partition function. These operations allow to reformulate the dimer model as a quantum field theory on surface graphs.",0
We investigate the approach to stable and metastable equilibrium in Ising models using a cluster representation. The distribution of nucleation times is determined using the Metropolis algorithm and the corresponding phi4 model using Langevin dynamics. We find that the nucleation rate is suppressed at early times even after global variables such as the magnetization and energy have apparently reached their time independent values. The mean number of clusters whose size is comparable to the size of the nucleating droplet becomes time independent at about the same time that the nucleation rate reaches its constant value. We also find subtle structural differences between the nucleating droplets formed before and after apparent metastable equilibrium has been established.,0
"Zero-divisors ZDs derived by Cayley-Dickson Process CDP from N-dimensional hypercomplex numbers N a power of 2, at least 4 can represent singularities and, as N approaches infinite, fractals -- and thereby,scale-free networks. Any integer greater than 8 and not a power of 2 generates a meta-fractal or ""Sky"" when it is interpreted as the ""strut constant"" S of an ensemble of octahedral vertex figures called ""Box-Kites"" the fundamental building blocks of ZDs. Remarkably simple bit-manipulation rules or ""recipes"" provide tools for transforming one fractal genus into others within the context of Wolfram's Class 4 complexity.",0
"The main result of this paper is a bound on the distance between the distribution of an eigenfunction of the Laplacian on a compact Riemannian manifold and the Gaussian distribution. If X is a random point on a manifold M and f is an eigenfunction of the Laplacian with L2-norm one and eigenvalue -mu, then d_TVfX,Zlefrac2muEbignabla fX2-Enabla fX 2big. This result is applied to construct specific examples of spherical harmonics of arbitrary odd degree which are close to Gaussian in distribution. A second application is given to random linear combinations of eigenfunctions on flat tori.",0
The classical Heisenberg Hamiltonian was solved for oriented spinel thin and thick cubic ferrites. The dipole matrix of complicated cubic cell could be simplified into the form of dipole Matrix of simple cubic cells. This study was confined only to the highly oriented thin films of ferrite. The variation of total energy of Nickel ferrite thin films with angle and number of layers was investigated. Also the change of energy with stress induced anisotropy for Nickel ferrite films with N5 and 1000 has been studied. Films with the magnetic moments ratio 1.86 can be easily oriented in 90 direction when N is greater than 400.,0
"We study the relative motion of nearby free test particles in cosmological spacetimes, such as the FLRW and LTB models. In particular, the influence of spatial inhomogeneities on local tidal accelerations is investigated. The implications of our results for the dynamics of the solar system are briefly discussed. That is, on the basis of the models studied in this paper, we estimate the tidal influence of the cosmic gravitational field on the orbit of the Earth around the Sun and show that the corresponding temporal rate of variation of the astronomical unit is negligibly small.",0
"We have measured the polarizations of jpsi and psiprime mesons as functions of their transverse momentum pt when they are produced promptly in the rapidity range y0.6 with pt geq 5 pgev. The analysis is performed using a data sample with an integrated luminosity of about 800 ipb collected by the CDF II detector. For both vector mesons, we find that the polarizations become increasingly longitudinal as pt increases from 5 to 30 pgev. These results are compared to the predictions of nonrelativistic quantum chromodynamics and other contemporary models. The effective polarizations of jpsi and psiprime mesons from B-hadron decays are also reported.",0
"A ToO observation of the TeV-emitting blazar Mrk 421 with INTEGRAL was triggered in June 2006 by an increase of the RXTE count rate to more than 30 mCrab. The source was then observed with all INTEGRAL instruments with the exception of the spectrometer SPI for a total exposure of 829 ks. During this time several outbursts were observed by IBIS and JEM-X. Multiwavelength observations were immediately triggered and the source was observed at radio, optical and X-ray wavelengths up to TeV energies. The data obtained during these observations are analysed with respect to spectral evolution and correlated variability. Preliminary results of the analysis are presented in this poster.",0
"We use geometric methods to calculate a formula for the complex Monge-Ampere measure ddcV_Kn, for K Subset RRn subset CCn a convex body and V_K its Siciak-Zaharjuta extremal function. Bedford and Taylor had computed this for symmetric convex bodies K. We apply this to show that two methods for deriving Bernstein-Markov-type inequalities, i.e., pointwise estimates of gradients of polynomials, yield the same results for all convex bodies. A key role is played by the geometric result that the extremal inscribed ellipses appearing in approximation theory are the maximal area ellipses determining the complex Monge-Ampere solution V_K.",0
"Recycled dwarf galaxies can form in the collisional debris of massive galaxies. Theoretical models predict that, contrary to classical galaxies, they should be free of non-baryonic Dark Matter. Analyzing the observed gas kinematics of such recycled galaxies with the help of a numerical model, we demonstrate that they do contain a massive dark component amounting to about twice the visible matter. Staying within the standard cosmological framework, this result most likely indicates the presence of large amounts of unseen, presumably cold, molecular gas. This additional mass should be present in the disks of their progenitor spiral galaxies, accounting for a significant part of the so-called missing baryons.",0
"Consider the gradient map associated to any non-constant homogeneous polynomial fin Cx_0,...,x_n of degree d, defined by phi_fgradf: Dfto CPn, x_0:...:x_nto f_0x:...:f_nx where Dfxin CPn; fxneq 0 is the principal open set associated to f and f_ifracpartial fpartial x_i. This map corresponds to polar Cremona transformations. In Proposition refp1 we give a new lower bound for the degree df of phi_f under the assumption that the projective hypersurface V:f0 has only isolated singularities. When df1, Theorem reft4 yields very strong conditions on the singularities of V.",0
"A phase field model for dealing with shape instabilities in fluid membrane vesicles is presented. This model takes into account the Canham-Helfrich bending energy with spontaneous curvature. A dynamic equation for the phase-field is also derived. With this model it is possible to see the vesicle shape deformation dynamically, when some external agent instabilizes the membrane, for instance, inducing an inhomogeneous spontaneous curvature. The numerical scheme used is detailed and some stationary shapes are shown together with a shape diagram for vesicles of spherical topology and no spontaneous curvature, in agreement with known results.",0
"Rotation-induced splitting of the otherwise degenerate photonic bands is predicted for a two-dimensional photonic crystal made of evanescently coupled microcavities. The symmetry-broken energy splitting is similar to the Zeeman splitting of atomic levels or electron's hole's magnetic moment sublevels in an external magnetic field. The orbital motion of photons in periodic photonic lattice of microcavities is shown to enhance significantly such Coriolis-Zeeman splitting as compared to a solitary microcavity D.L. Boiko, Optics Express 2, 397 1998. The equation of motion suggests that nonstationary rotation induces quantum transitions between photonic states and, furthermore, that such transitions will serve as a source of nonstationary gravitational field.",0
"The viscosity is measured for a Fermi liquid, a dilute 3He-4He mixture, under extremely high magnetic fieldtemperature conditions B leq 14.8 T, T geq 1.5 mK. The spin splitting energy mu B is substantially greater than the Fermi energy k_B T_F; as a consequence the polarization tends to unity and s-wave quasiparticle scattering is suppressed for T ll T_F. Using a novel composite vibrating-wire viscometer an enhancement of the viscosity is observed by a factor of more than 500 over its low-field value. Good agreement is found between the measured viscosity and theoretical predictions based upon a t-matrix formalism.",0
"We present a new design of dielectric microcavities supporting modes with large quality factors and highly directional light emission. The key idea is to place a point scatterer inside a dielectric circular microdisk. We show that, depending on the position and strength of the scatterer, this leads to strongly directional modes in various frequency regions while preserving the high Q-factors reminiscent of the whispering gallery modes of the microdisk without scatterer. The design is very appealing due to its simplicity, promising a cleaner experimental realisation than previously studied microcavity designs on the one hand and analytic tractability based on Green's function techniques and self-adjoint extension theory on the other.",0
"We present cosmological perturbation theory in neutrino probe interacting dark-energy models, and calculate cosmic microwave background anisotropies and matter power spectrum. In these models, the evolution of the mass of neutrinos is determined by the quintessence scalar field, which is responsible for the cosmic acceleration today. We consider several types of scalar field potentials and put constraints on the coupling parameter between neutrinos and dark energy. Assuming the flatness of the universe, the constraint we can derive from the current observation is sum m_nu 0.87 eV at the 95 confidence level for the sum over three species of neutrinos.",0
"We demonstrate how the observed H2O ice column densities toward three dense globules in the Southern Coalsack could be used to constrain the ages of these sources. We derive ages of 105 yr, in agreement with dynamical studies of these objects. We have modelled the chemical evolution of the globules, and show how the molecular abundances are controlled by both the gas density and the initial chemical conditions as the globules formed. Based on our derived ages, we predict the column densities of several species of interest. These predictions should be straightforward to test by performing molecular line observations",0
"A major difficulty in realizing a solid-state quantum computer is the reliable measurement of the states of the quantum registers. In this paper, we propose an efficient readout scheme making use of the resonant tunneling of a ballistic electron produced by a single electron pump. We treat the measurement interaction in detail by modeling the full spatial configuration, and show that for pumped electrons with suitably chosen energy the transmission coefficient is very sensitive to the qubit state. We further show that by using a short sequence of pumping events, coupled with a simple feedback control procedure, the qubit can be measured with high accuracy.",0
"Among the ideas to be conveyed to students in an introductory quantum course, we have the pivotal idea championed by Dirac that functions correspond to column vectors kets and that differential operators correspond to matrices ket-bras acting on those vectors. The MATLAB matrix-laboratory programming environment is especially useful in conveying these concepts to students because it is geared towards the type of matrix manipulations useful in solving introductory quantum physics problems. In this article, we share MATLAB codes which have been developed at WPI, focusing on 1D problems, to be used in conjunction with Griffiths' introductory text.",0
"The distribution of isoscalar monopole strength in the neutron-even 112-124Sn-isotopes has been computed using a relativistic random-phase-approximation approach. The accurately-calibrated model used here FSUGold'' has been successful in reproducing both ground-state observables as well as collective excitations - including the giant monopole resonance GMR in 90Zr, 144Sm, and 208Pb. Yet this same model significantly overestimates the GMR energies in the Sn isotopes. It is argued that the question of Why is Tin so soft?'' becomes an important challenge to the field and one that should be answered without sacrificing the success already achieved by several theoretical models.",0
"Let 1le pqleinfty and let T be a subadditive operator acting on Lp and Lq. We prove that T is bounded on the Orlicz space Lphi, where phi-1uu1prhou1q-1p for some concave function rho and T_Lphito Lphile CmaxT_Lpto Lp,T_Lqto Lq. The interpolation constant C, in general, is less than 4 and, in many cases, we can give much better estimates for C. In particular, if p1 and qinfty, then the classical Orlicz interpolation theorem holds for subadditive operators with the interpolation constant C1. These results generalize our results for linear operators obtained in citeKM01.",0
"A detailed analysis of vacuum Cherenkov radiation in spacelike Maxwell-Chern-Simons MCS theory is presented. A semiclassical treatment reproduces the leading terms of the tree-level result from quantum field theory. Moreover, certain quantum corrections turn out to be suppressed for large energies of the charged particle, for example, the quantum corrections to the classical MCS Cherenkov angle. It is argued that MCS-theory Cherenkov radiation may, in principle, lead to anisotropy effects for ultra-high-energy cosmic rays UHECRs. In addition, a qualitative discussion of vacuum Cherenkov radiation from a modified-Maxwell term in the action is given, together with UHECR bounds on some of its dimensionless ""coupling constants.""",0
"A new formulation of field theory is presented, based on a pseudo-complex description. An extended group structure is introduced, implying a minimal scalar length, rendering the theory regularized a la Pauli-Villars. Cross sections are calculated for the scattering of an electron at an external Coulomb field and the Compton scattering. Deviations due to a smallest scalar length are determined. The theory also permits a modification of the minimal coupling scheme, resulting in a generalized dispersion relation. A shift of the Greisen-Zatsepin-Kuzmin-limit GZK of the cosmic ray spectrum is the consequence.",0
"We calculate the dc supercurrent through a Josephson tunnel junction consisting of an antiferromagnetic AF interlayer sandwiched between two d-wave superconductors d. Such dAFd junctions exhibit a rich dependence of the Josephson current on the interlayer parameters, including the possibility of 0-pi transitions with varying temperature or interlayer thickness. Furthermore, we study dId junctions when the dSC leads include subdominant magnetic correlations. In this case induced magnetism near the interface can strongly diminish the critical current for 110 oriented junctions whereas no suppression is obtained for the 100 orientation. This may help resolve a long-standing puzzle of the critical current versus grain boundary angle in high-T_c superconductors.",0
"The maximally clustered permutations are characterized by avoiding the classical permutation patterns 3421, 4312, and 4321. This class contains the freely-braided permutations and the fully-commutative permutations. In this work, we show that the generating functions for certain fully-commutative pattern classes can be transformed to give generating functions for the corresponding freely-braided and maximally clustered pattern classes. Moreover, this transformation of generating functions is rational. As a result, we obtain enumerative formulas for the pattern classes mentioned above as well as the corresponding hexagon-avoiding pattern classes where the hexagon-avoiding permutations are characterized by avoiding 46718235, 46781235, 56718234, and 56781234.",0
"The possible connection between High-T_c superconductivity and quantum chromodynamics is considered that is based on two interacting Ginzburg-Landau equations. For High-T_c superconductivity these two equations describe Cooper electrons interacting with different kind of quasi particles phonons, magnons, excitons and so on. The interaction term describes a possible interaction between different kind of quasi particles. For quantum chromodynamics the equations describe two kinds of gauge condensates. The condensates describe a gauge potential from a subalgebra of the SU3 gauge group and the corresponding coset. Regular solutions are found which describe the situation where one field, psi_1, is pushed out by another, psi_2.",0
"We consider higher-derivative perturbations of quantum gravity and quantum field theories in curved space and investigate tools to calculate counterterms and short-distance expansions of Feynman diagrams. In the case of single higher-derivative insertions we derive a closed formula that relates the perturbed one-loop counterterms to the unperturbed Schwinger-DeWitt coefficients. In the more general case, we classify the contributions to the short-distance expansion and outline a number of simplification methods. Certain difficulties of the common differential technique in the presence of higher-derivative perturbations are avoided by a systematic use of the Campbell-Baker-Hausdorff formula, which in some cases reduces the computational effort considerably.",0
"We have observed cyclotron resonance in a high-mobility GaAsAlGaAs two-dimensional electron gas by using the techniques of terahertz time-domain spectroscopy combined with magnetic fields. From this, we calculate the real and imaginary parts of the diagonal elements of the magnetoconductivity tensor, which in turn allows us to extract the concentration, effective mass, and scattering time of the electrons in the sample. We demonstrate the utility of ultrafast terahertz spectroscopy, which can recover the true linewidth of cyclotron resonance in a high-mobility 106 mathrmcm2 V-1 s-1 sample without being affected by the saturation effect.",0
"We consider interacting electrons in a quantum wire in the case of a shallow confining potential and low electron density. In a certain range of densities, the electrons form a two-row zigzag Wigner crystal whose spin properties are determined by nearest and next-nearest neighbor exchange as well as by three- and four-particle ring exchange processes. The phase diagram of the resulting zigzag spin chain has regions of complete spin polarization and partial spin polarization in addition to a number of unpolarized phases, including antiferromagnetism and dimer order as well as a novel phase generated by the four-particle ring exchange.",0
"Dense granular matter has to expand in order to flow, a phenomenon known as dilatancy. Here we perform, by means of Magnetic Resonance Imaging, direct measurements of the evolution of the local packing density of a slow and smooth granular shear flow generated in a split-bottomed geometry. The dilatancy is found to be surprisingly strong. The dilated zone follow the region of large strain rate and slowly spreads as a function of time. This suggests that the local packing density is governed by the total amount of local strain experienced since the start of the experiment.",0
"We study the additivity problems for the classical capacity of quantum channels, the minimal output entropy and its convex closure. We show for each of them that additivity for arbitrary pairs of channels holds iff it holds for arbitrary equal pairs, which in turn can be taken to be unital. In a similar sense, weak additivity is shown to imply strong additivity for any convex entanglement monotone. The implications are obtained by considering direct sums of channels or states for which we show how to obtain several information theoretic quantities from their values on the summands. This provides a simple and general tool for lifting additivity results.",0
"Moore introduced a class of real-valued ""recursive"" functions by analogy with Kleene's formulation of the standard recursive functions. While his concise definition inspired a new line of research on analog computation, it contains some technical inaccuracies. Focusing on his ""primitive recursive"" functions, we pin down what is problematic and discuss possible attempts to remove the ambiguity regarding the behavior of the differential recursion operator on partial functions. It turns out that in any case the purported relation to differentially algebraic functions, and hence to Shannon's model of analog computation, fails.",0
"We present a sl non--perturbative method, called sl Parametric Perturbation Theory PPT, which is alternative to the ordinary perturbation theory. The method relies on a principle of simplicity for the observable solutions, which are constrained to be linear in a certain unphysical parameter. The perturbative expansion is carried out in this parameter and not in the physical coupling as in ordinary perturbation theory. We show that the method is capable to resum the divergent perturbative series, to sl extract the leading asymptotic strong coupling behavior and sl predict with high accuracy the coefficients of the perturbative series.",0
"Let v and o be the velocity and the vorticity of the a suitable weak solution of the 3D Navier-Stokes equations in a space-time domain containing z_0 x_0, t_0, and Q_z_0, r B_x_0, rtimes t_0-r2, t_0 be a parabolic cylinder in the domain. We show that if vtimes fracooin Lgamma, alpha_x,t Q_z_0, r or otimes fracvvin Lgamma, alpha_x,t Q_z_0, r, where Lgamma, alpha_x,t denotes the Serrin type of class, then z_0 is a regular point for v. This refines previous local regularity criteria for the suitable weak solutions.",0
"Particle statistics plays a crucial role in a strongly interacting quantum many-body system. Here, we study the Hubbard model for distinguishable particles at unit filling. Starting from the superfluid-like state in the strong tunneling limit and gradually reducing the tunneling so that the on-site repulsive interaction dominates, the state ends up in a symmetric superposition of Mott insulator states. This result can be experimentally confirmed by the recovery of interference patterns in the density correlation functions. We also show that this state is a maximally entangled state, in contrast to the standard picture.",0
"Extensions of statistical mechanics are routinely being used to infer free energies from the work performed over single-molecule nonequilibrium trajectories. A key element of this approach is the ubiquitous expression dWdtpartial Hx,t partial t which connects the microscopic work W performed by a time-dependent force on the coordinate x with the corresponding Hamiltonian Hx,t at time t. Here we show that this connection, as pivotal as it is, cannot be used to estimate free energy changes. We discuss the implications of this result for single-molecule experiments and atomistic molecular simulations and point out possible avenues to overcome these limitations.",0
"The properties of inhomogeneous nuclear matter are investigated considering the self-consistent Skyrme Hartree-Fock approach with inclusion of pairing correlations. For a comparison we also consider a relativistic mean field approach. The inhomogeneous infinite matter is described in terms of cubic Wigner-Seitz cells, which leads to a smooth transition to the limit of homogeneous nuclear matter. The possible existence of various structures in the so-called pasta phase is investigated within this self-consistent approach and a comparison is made to results obtained within the Thomas-Fermi approximation. Results for the proton abundances and the pairing properties are discussed for densities for which clustering phenomena are obtained.",0
"We consider a Mass Varying Neutrinos MaVaNs model in supersymmetric theory. The model includes effects of supersymmetry breaking transmitted by the gravitational interaction from the hidden sector, in which supersymmetry was broken, to the dark energy sector. Then evolutions of the neutrino mass and the equation of state parameter of the dark energy are presented in the model. It is remarked that only the mass of a sterile neutrino is variable in the case of the vanishing mixing between the left-handed and a sterile neutrino on cosmological time scale. The finite mixing makes the mass of the left-handed neutrino variable.",0
"We obtain a system of exact solutions of the Dirac equation for an electron moving in a constant homogeneous external magnetic field with account of its vacuum magnetic moment and assumed Lorentz invariance violation in the minimal CPT-odd form in the framework of the Standard Model Extension. Using these solutions, characteristics of the particle synchrotron radiation are calculated, and possible observable effects caused by the Lorentz non-invariant interaction are described. We demonstrate that the angular distribution of the radiation has specific asymmetry, which can be explained as a consequence of non-conservation of transversal electron polarization in the presence of a background Lorentz non-invariant condensate field.",0
"Electrical transport of a polar heterointerface between two insulating perovskites, KTaO3 and SrTiO3, is studied. It is formed between a thin KTaO3 film deposited on a top of TiO2- terminated 100 SrTiO3 substrate. The resulting KO1-TiO20 heterointerface is expected to be hole-doped according to formal valences of K 1 and Ti 4. We observed electrical conductivity and mobility in the KTaO3SrTiO3 similar to values measured earlier in electron-doped LaAlO3SrTiO3 heterointerfaces. However, the sign of the charge carriers in KTaO3SrTiO3 obtained from the Hall measurements is negative. The result is an important clue to the true origin of the doping at perovskite oxide hetero-interfaces.",0
"It has been recently shown that the quantum Boltzmann equations may be relevant for the leptogenesis scenario. In particular, they lead to a time-dependent CP asymmetry which depends upon the previous dynamics of the system. This memory effect in the CP asymmetry is particularly important in resonant leptogenesis where the asymmetry is generated by the decays of nearly mass-degenerate right-handed neutrinos. We study the impact of the nontrivial time evolution of the CP asymmetry in resonant leptogenesis, both in the one-flavour case and with flavour effects included. We show that significant qualitative and quantitative differences arise with respect to the case in which the time dependence of the CP asymmetry is neglected.",0
"We use continuum theory to show that chirality is a key thermodynamic control parameter for the aggregation of biopolymers: chirality produces a stable disperse phase of hexagonal bundles under moderately poor solvent conditions, as has been observed in it in-vitro studies of F-actin O. Pelletier it et al., Phys. Rev. Lett. bf 91, 148102 2003. The large characteristic radius of these chiral bundles is not determined by a mysterious long-range molecular interaction but by in-plane shear elastic stresses generated by the interplay between a chiral torque and an unusual, but universal, non-linear gauge term in the strain tensor of ordered chains that is imposed by rotational invariance.",0
"Within the framework of the kinetic energy driven superconductivity, the electronic structure of bilayer cuprate superconductors in the superconducting state is studied. It is shown that the electron spectrum of bilayer cuprate superconductors is split into the bonding and antibonding components by the bilayer splitting, then the observed peak-dip-hump structure around the pi,0 point is mainly caused by this bilayer splitting, with the superconducting peak being related to the antibonding component, and the hump being formed by the bonding component. The spectral weight increases with increasing the doping concentration. In analogy to the normal state case, both electron antibonding peak and bonding hump have the weak dispersions around the pi,0 point.",0
In this article we calculate the electrical conductivity in QED using the 2PI effective action. We use a modified version of the usual 2PI effective action which is defined with respect to self-consistent solutions of the 2-point functions. We show that the green functions obtained from this modified effective action satisfy ward identities and that the conductivity obtained from the kubo relation is gauge invariant. We work to 3-loop order in the modified 2PI effective action and show explicitly that the resulting expression for the conductivity contains the square of the amplitude that corresponds to all binary collision and production processes.,0
"Zero-divisors ZDs derived by Cayley-Dickson Process CDP from N-dimensional hypercomplex numbers N a power of 2, at least 4 can represent singularities and, as N approaches infinite, fractals -- and thereby,scale-free networks. Any integer greater than 8 and not a power of 2 generates a meta-fractal or ""Sky"" when it is interpreted as the ""strut constant"" S of an ensemble of octahedral vertex figures called ""Box-Kites"" the fundamental building blocks of ZDs. Remarkably simple bit-manipulation rules or ""recipes"" provide tools for transforming one fractal genus into others within the context of Wolfram's Class 4 complexity.",0
"Using a generalized model of interaction between a two-level system TLS and an arbitrary deformation of the material, we calculate the interaction of Lamb modes with TLSs in amorphous nanoscopic membranes. We compare the mean free paths of the Lamb modes with different symmetries and calculate the heat conductivity kappa. In the limit of an infinitely wide membrane, the heat conductivity is divergent. Nevertheless, the finite size of the membrane imposes a lower cut-off for the phonons frequencies, which leads to the temperature dependence kappapropto Tabln T. This temperature dependence is a hallmark of the TLS-limited heat conductance at low temperature.",0
"We report a measurement of D0-D0bar mixing in D0-Ks pi pi- decays using a time-dependent Dalitz plot analysis. We first assume CP conservation and subsequently allow for CP violation. The results are based on 540 fb-1 of data accumulated with the Belle detector at the KEKB ee- collider. Assuming negligible CP violation, we measure the mixing parameters x0.80pm0.290.09 0.10_-0.07 -0.14 and y0.33pm0.240.08 0.06_-0.12 -0.08, where the errors are statistical, experimental systematic, and systematic due to the Dalitz decay model, respectively. Allowing for CP violation, we obtain the CPV parameters qp0.860.30 0.06_-0.29 -0.03pm0.08 and argqp-1416 5 2_-18 -3 -4circ.",0
"One of the main open questions in liaison theory is whether every homogeneous Cohen-Macaulay ideal in a polynomial ring is glicci, i.e. if it is in the G-liaison class of a complete intersection. We give an affirmative answer to this question for Stanley-Reisner ideals defined by simplicial complexes that are weakly vertex-decomposable. This class of complexes includes matroid, shifted and Gorenstein complexes respectively. Moreover, we construct a simplicial complex which shows that the property of being glicci depends on the characteristic of the base field. As an application of our methods we establish new evidence for two conjectures of Stanley on partitionable complexes and on Stanley decompositions.",0
"We demonstrate a spin diode consisting of a semiconductor free nano-scale FeMgO-based double tunnel junction. The device exhibits a near perfect spin-valve effect combined with a strong diode effect. The mechanism consistent with our data is resonant tunneling through discrete states in the middle ferromagnetic layer sandwiched by tunnel barriers of different spin-dependent transparency. The observed magneto-resistance is record high, 4000, essentially making the structure an onoff spin-switch. This, combined with the strong diode effect, 100, offers a new device that should be promising for such technologies as magnetic random access memory and re-programmable logic.",0
"We present a comparative study of CoO2 layers in the Bi-misfit and NaxCoO2 cobaltates. Co NMR measures the intrinsic susceptibility of the Co layers and is not affected by spurious contributions. At low dopings where room-temperature thermopower TEP is large, Curie-Weiss susceptibilities are observed in both materials. But NMR and muSR experiments find neither charge nor spin order down to low temperatures in Bi-misfit, in contrast to the case of NaxCoO2. This demonstrates that metallicity, charge and magnetic orders are specific of the Na layers in NaxCoO2 whereas strong correlations are generic of the cobaltates physics and could explain the large TEP.",0
"In this note, we extend our previous work Phys. Lett. B 644, 7 2007, astro-ph0609597, and compare eleven interacting dark energy models with different couplings to the observational Hz data. However, none of these models is better than the simplest LambdaCDM model. This implies that either more exotic couplings are needed in the cosmological models with interaction between dark energy and dust matter, or em there is no interaction at all. We consider that this result is disadvantageous to the interacting dark energy models studied extensively in the literature.",0
"Forward-backward correlation in pp collisions is studied in an approach that emphasizes the partonic scattering angles and circumvents the intractable problem related to the transverse momenta that are low. Assuming the back-to-back scattering of partons to be the origin of hadronic correlation, the properties of forward-backward multiplicity covariance can be derived essentially independent of details of hadronization. The range of correlation in pseudo-rapidity emerges from the study without any dynamical input, thus dispelling the notion that correlation length has any fundamental significance. An attempt is made to relate the results to the two-component structure seen in autocorrelation.",0
